url,image_src,Recommended Engines,Projected Max Altitude,Recovery System,Length,Diameter,Estimated Weight,Estimated Assembly Time,Fin Materials,Decal Type,Launch System,Launch Rod Size,instructions,Age Recommendation,mfgID,Name,Complexity,Height,Weight,Motor Mount,Parachute Size,Shock Cord Type,Shock Cord Mount,Fin Thickness,Ring Thickness,Instructions,Price,Currency,SKU,Stock Status,Description,Links,Parachute,Fin Array,UniqueID
https://estesrockets.com/product/002483-phantom-blue/,/hc/article_attachments/8775613228813/Phantom_Blue.webp,"A8-3, B4-4, B6-4, C6-5, C6-7",1150 ft. (351 m),12 in. (30.5 cm) Parachute,19.4 in. (49.3 cm),0.98 in. (25 mm),1.4 oz. (39.7 g),1 Hour (glue drying time not included),Plastic,Self-stick,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/8775615268493,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,ff470bab-dd36-4472-999d-6c1a576f07c4
https://estesrockets.com/product/003226-hi-flier-xl/,/hc/article_attachments/9024503085581/ESTES-IMG-Product-Hi-FlierXL-3226-SideFlame-1000x1000px-Web.webp,"C11-3, D12-5, D12-7, E12-6, E12-8w/Engine Adapter (sold separately)- C5-3, C6-3",1325 ft. (404 m),18 in. (46 cm) Parachute,31 in. (78.7 cm),1.64 in. (42 mm),3.5 oz. (99.2 g),2 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and E Launch Controller,"3/16"" Maxi Rod (sold separately)",/hc/en-us/article_attachments/9024497048845,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,02eb5051-9f78-4d20-83c7-53b5c4fee146
https://estesrockets.com/product/007000-bull-pup-12d/,/hc/article_attachments/9023643120269/007000_main_1_2.webp,"A8-3, B4-4, B6-4, C6-5",675 ft. (206 m),12 in. (30.5 cm) Parachute,15.6 in. (39.6 cm),1.33 in. (34 mm),1.8 oz. (51 g),3 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9023615273741,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,8d43c96b-1929-46e8-a64c-0af8139272fa
https://estesrockets.com/product/007220-crossfire-isx/,/hc/article_attachments/9017719701005/007220_main_2.png,"A8-3, B4-4, B6-4, C6-5, C6-7",1150 ft. (350 m),12 in. (30.5 cm) Parachute,15.6 in. (39.6 cm),0.98 in. (25 mm),1.3 oz. (36.9 g),2 Hours (painting and glue drying time not included),Laser cut wood,Self-stick,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9017756539789,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,74d98e4c-d1a4-44fa-8141-6f36f898aa40
https://estesrockets.com/product/007243-black-brant-ii/,/hc/article_attachments/9023711179789/BlackBrantII-Normal-web-1000x1000.jpg,"C11-3, D12-5, D12-7",1300 ft. (396 m),18 in. (45.7 cm) Parachute,24.9 in. (63.2 cm),1.33 in. (34 mm),3 oz. (85 g),4 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and E Launch Controller,"3/16"" Maxi Rod (Sold Separately)",/hc/en-us/article_attachments/9023744710029,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,b24d127e-6402-45d5-9284-e5489a6a0942
https://estesrockets.com/product/007245-comanche-3/,/hc/article_attachments/9019446724749/007245_main_1.webp,"Rocket Only : A8-3, B4-4, B6-4, C6-5Two Stages:Rocket : B4-4, B6-4, B6-6, C6-5, C6-7Booster : B6-0, C6-0Three Stages:Rocket : B6-6, C6-7Booster : C11-0, D12-0Booster : B6-0, C6-0",2250 ft. (686 m),36 in. (91.4 cm) Dual Streamer; Tumble,41 in. (104.1 cm),0.98 in. (25 mm),2.5 oz. (70.9 g),4 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9019507453325,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,e88edc7f-2dd2-410a-8bc9-5921ff8569c3
https://estesrockets.com/product/007249-expedition/,/hc/article_attachments/9021593971981/007249_main_1.webp,"C11-3, D12-5, E12-4, E12-6",1100 ft. (335 m),18 in. (45.7 cm) Parachute,25.6 in. (65.1 cm),2.22 in. (56 mm),5 oz. (141.8 g),4 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II or Porta-Pad E and E Launch Controller,"3/16"" Maxi Rod (sold separately)",/hc/en-us/article_attachments/9021646489613,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,ebeeaf5c-69ad-4219-b5ce-9bb540359034
https://estesrockets.com/product/007251-saturn-1b/,/hc/article_attachments/9023822246797/7251_Saturn1B_BoxWithRocket.webp,"C11-3, D12-3, E12-4, E12-6",1000 ft. (305 m),1x 15 in. (38.1 cm) Parachute1x 18 in. (45.7 cm) Parachute,26.8 in. (68.1 cm),2.62 in. (67 mm),6.9 oz. (196 g),10 Hours (painting and glue drying time not included),Injection molded plastic,Waterslide,E Launch Pad and Pro Series II Launch Controller,"3/16"" Maxi Rod (sold separately)",/hc/en-us/article_attachments/9023824892173,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,1322f6c1-ebfe-4b1d-976c-998af5a8503c
https://estesrockets.com/product/007253-explorer-aquarius/,/hc/article_attachments/9021425496077/007253_main.webp,"D12-3, D12-5, E12-4, E12-6",750 ft. (229 m),18 in. (45.7 cm) Parachute,21.8 in. (55.4 cm),2.75 in. (70 mm),4.2 oz. (119.1 g),8 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II or Porta-Pad E and E Launch Controller,"3/16"" Maxi Rod (sold separately)",,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,cf799d6e-de1a-4812-8c29-85edf835c23a
https://estesrockets.com/product/007259-nike-x/,/hc/article_attachments/9018717540621/7259_nike_x.jpg,"A8-3, B4-4, B6-4, C6-5",600 ft. (183 m),15 in. (38.1 cm) Parachute,23.4 in. (59.4 cm),1.33 in. (34 mm),2.4 oz. (68 g),3 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9018740754061,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,1f39d6e9-c44a-4947-967e-21f04287ff58
